,t,x,y,z
,0,0,0,0
,,,,
49,0.49,0.220788403503,-15.7125325581,34.8613915257
50,0.5,-1.29546625251,-15.5712650871,33.9098071538
51,0.51,-2.6539869591,-15.3401523044,33.2165506188
52,0.52,-3.86123416877,-15.0497610166,32.7442272139
53,0.53,-4.92596235493,-14.7177433202,32.456014256
54,0.54,-5.85777271104,-14.3528946416,32.317367873
55,0.55,-6.66618975176,-13.9584429472,32.2966093524
56,0.56,-7.36013879647,-13.5345648582,32.3649475043
57,0.57,-7.94771261657,-13.080232269,32.4962860327
58,0.58,-8.436136018,-12.5945147572,32.667011222
59,0.59,-8.83185773477,-12.0774481672,32.8558522469
60,0.6,-9.1407162343,-11.5305553252,33.0438415621
61,0.61,-9.36813929679,-10.9570834686,33.2143640574
62,0.62,-9.51934719654,-10.3620090603,33.3532623164
63,0.63,-9.59953700615,-9.75185431194,33.4489560198
64,0.64,-9.61403190176,-9.1343590131,33.4925331124
65,0.65,-9.5683850305,-8.51805336307,33.4777767121
66,0.66,-9.46843284319,-7.91177956139,33.4011030027
67,0.67,-9.32029782526,-7.32420962223,33.2613994503
68,0.68,-9.13034508164,-6.76340283159,33.0597673261
69,0.69,-8.90510093977,-6.2364382139,32.7991854168
70,0.7,-8.65114432312,-5.74914612841,32.4841211193
71,0.71,-8.37498291992,-5.30595026191,32.1201197418
72,0.72,-8.0829260996,-4.90981871111,31.7134026414
73,0.73,-7.78096526774,-4.56231227119,31.2705005315
74,0.74,-7.47467020196,-4.26371063538,30.7979412462
75,0.75,-7.1691072622,-4.01319342025,30.3020030217
76,0.76,-6.86878261122,-3.80905253553,29.7885363999
77,0.77,-6.57761104789,-3.64891469778,29.2628512563
78,0.78,-6.29890898147,-3.52995688372,28.7296607772
79,0.79,-6.03540857747,-3.44910227067,28.1930715834
80,0.8,-5.78928920355,-3.40318892294,27.6566083904
81,0.81,-5.5622219356,-3.38910760894,27.1232621727
82,0.82,-5.35542294348,-3.40390838541,26.5955522739
83,0.83,-5.16971193935,-3.44487788528,26.0755948175
84,0.84,-5.00557241868,-3.50959066576,25.5651717754
85,0.85,-4.86321105512,-3.59593866642,25.0657968899
86,0.86,-4.74261424643,-3.70214297374,24.5787761977
87,0.87,-4.64360039894,-3.82675186498,24.1052621089
88,0.88,-4.56586705033,-3.96862865609,23.6463008668
89,0.89,-4.50903235164,-4.1269323204,23.2028737916
90,0.9,-4.47267075742,-4.30109325526,22.7759330489
91,0.91,-4.45634301337,-4.49078600437,22.3664328454
92,0.92,-4.4596206945,-4.6959002224,21.9753569856
93,0.93,-4.48210564507,-4.91651070834,21.6037436712
94,0.94,-4.5234447169,-5.1528469373,21.2527083187
95,0.95,-4.5833402057,-5.40526218333,20.9234650351
96,0.96,-4.6615563559,-5.67420204087,20.6173472344
97,0.97,-4.75792225089,-5.96017191223,20.3358277114
98,0.98,-4.87233133429,-6.2637028257,20.0805383059
99,0.99,-5.00473772384,-6.58531477768,19.8532890968
100,1.0,-5.15514938773,-6.92547665081,19.6560868373
101,1.01,-5.3236181559,-7.28456164789,19.4911520933
102,1.02,-5.51022644096,-7.66279710643,19.3609342391
103,1.03,-5.71507044691,-8.06020752897,19.2681231135
104,1.04,-5.93823955448,-8.4765497018,19.2156557104
105,1.05,-6.17979149388,-8.91123890303,19.2067157809
106,1.06,-6.43972285795,-9.36326545878,19.244723653
107,1.07,-6.7179344807,-9.83110134019,19.3333129279
108,1.08,-7.01419122197,-10.3125971618,19.4762900287
109,1.09,-7.32807577722,-10.8048709129,19.6775718927
110,1.1,-7.65893629432,-11.3041910982,19.9410964918
111,1.11,-8.00582785459,-11.8058587526,20.2707004607
112,1.12,-8.36744829493,-12.3040950742,20.6699580808
113,1.13,-8.74206944406,-12.7919441943,21.1419764408
114,1.14,-9.12746564998,-13.2612037958,21.6891430655
115,1.15,-9.52084250628,-13.7023997055,22.3128250177
116,1.16,-9.91876994326,-14.1048238371,23.0130227803
117,1.17,-10.3171252969,-14.4566573501,23.7879883985
118,1.18,-10.7110535159,-14.7452017479,24.6338255385
119,1.19,-11.0949531471,-14.9572387507,25.5440990488
120,1.2,-11.4624979008,-15.0795339039,26.5094925799
121,1.21,-11.8067040895,-15.0994878435,27.5175633502
122,1.22,-12.1200536235,-15.0059222242,28.5526509987
123,1.23,-12.3946800942,-14.7899647999,29.5959996452
124,1.24,-12.622621375,-14.4459718141,30.6261454838
125,1.25,-12.7961359611,-13.9723994692,31.6196036133
126,1.26,-12.9080721372,-13.3725155177,32.5518561352
127,1.27,-12.9522697304,-12.6548338885,33.3986004827
128,1.28,-12.9239649921,-11.83316632,34.1371680189
129,1.29,-12.8201618635,-10.9262191003,34.7479774865
130,1.3,-12.6399295353,-9.95671897245,35.2158575983
131,1.31,-12.3845885101,-8.95012226907,35.5310688278
132,1.32,-12.0577561164,-7.93303160891,35.6898825452
133,1.33,-11.6652370205,-6.93149840989,35.6946343096
134,1.34,-11.21476262,-5.96941259968,35.553246661
135,1.35,-10.7156019987,-5.06716609817,35.2782978151
136,1.36,-10.1780827173,-4.24072701494,34.8857774254
137,1.37,-9.61306910525,-3.50118966594,34.39370486
138,1.38,-9.03144737811,-2.85478930482,33.8207840759
139,1.39,-8.44366115421,-2.30330698695,33.1852369207
140,1.4,-7.85932970077,-1.8447505255,32.5039055034
141,1.41,-7.28696731,-1.47418525523,31.7916585517
142,1.42,-6.73380843771,-1.18459925204,31.0610886161
143,1.43,-6.20573181858,-0.967713468735,30.3224538019
144,1.44,-5.70726889736,-0.814678809751,29.5838012124
145,1.45,-5.24167779315,-0.71663209942,28.8512070942
146,1.46,-4.81106313232,-0.665106732934,28.1290763231
147,1.47,-4.41652355647,-0.652309920089,27.420456584
148,1.48,-4.05831157629,-0.671287288451,26.727336507
149,1.49,-3.7359938775,-0.715998761008,26.050909576
150,1.5,-3.44860359223,-0.781328929898,25.3917955716
151,1.51,-3.19477906717,-0.863052289944,24.7502183453
152,1.52,-2.97288611774,-0.957769940247,24.126143124
153,1.53,-2.7811226245,-1.06283053576,23.5193788657
154,1.54,-2.6176056536,-1.17624483203,22.9296520232
155,1.55,-2.48044215442,-1.29660031067,22.3566579652
156,1.56,-2.36778480496,-1.4229801316,21.8000956544
157,1.57,-2.27787483023,-1.5548889751,21.2596903082
158,1.58,-2.20907368879,-1.69218711854,20.7352078399
159,1.59,-2.15988547055,-1.83503324216,20.226464025
160,1.6,-2.12897172037,-1.98383588435,19.7333306042
161,1.61,-2.11516023137,-2.13921309699,19.2557399386
162,1.62,-2.1174491622,-2.30195962549,18.7936893815
163,1.63,-2.13500763916,-2.4730208122,18.3472461895
164,1.64,-2.16717381774,-2.65347236252,17.9165535668
165,1.65,-2.21345120301,-2.84450509441,17.5018382777
166,1.66,-2.27350386895,-3.04741379661,17.1034201753
167,1.67,-2.34715107244,-3.26358933291,16.7217239447
168,1.68,-2.4343616284,-3.49451313956,16.35729335
169,1.69,-2.53524829658,-3.74175325978,16.0108082822
170,1.7,-2.65006232514,-4.0069610359,15.6831049291
171,1.71,-2.7791881987,-4.29186752864,15.3751994167
172,1.72,-2.92313854544,-4.59827864605,15.0883152979
173,1.73,-3.08254906526,-4.92806783578,14.8239152815
174,1.74,-3.25817324526,-5.28316501475,14.5837375859
175,1.75,-3.45087652453,-5.66554017243,14.3698372666
176,1.76,-3.66162945392,-6.07717978085,14.1846327709
177,1.77,-3.89149926191,-6.52005376901,14.0309578086
178,1.78,-4.14163908019,-6.99607036862,13.9121183469
179,1.79,-4.41327389767,-7.50701561374,13.831954116
180,1.8,-4.70768209373,-8.05447369088,13.7949033724
181,1.81,-5.02617114909,-8.63972371559,13.8060687646
182,1.82,-5.3700458452,-9.26360791003,13.8712808722
183,1.83,-5.7405669452,-9.92636566304,13.9971542691
184,1.84,-6.13889801568,-10.6274277159,14.1911286672
185,1.85,-6.56603772328,-11.3651649544,14.4614847488
186,1.86,-7.02273466842,-12.1365873224,14.8173206077
187,1.87,-7.5093816716,-12.9369906549,15.2684703177
188,1.88,-8.02588651147,-13.7595533477,15.8253411679
189,1.89,-8.57151658177,-14.5948914675,16.4986409739
190,1.9,-9.14471599433,-15.430590988,17.2989623754
191,1.91,-9.74289557342,-16.2507500784,18.2361885426
192,1.92,-10.3621992777,-17.0355832527,19.3186863356
193,1.93,-10.9972551803,-17.7611624229,20.5522616751
194,1.94,-11.6409255032,-18.3993957569,21.938871414
195,1.95,-12.2840784287,-18.9183697216,23.4751204333
196,1.96,-12.9154141739,-19.2831955543,25.1506252365
197,1.97,-13.5213881695,-19.4574977277,26.9463964302
198,1.98,-14.0862831953,-19.4056447103,28.8334767499
199,1.99,-14.5924869355,-19.095737084,30.7721541823
200,2.0,-15.0210274778,-18.503225932,32.7121250963
201,2.01,-15.3524021882,-17.6148408361,34.5939735751
202,2.02,-15.567701506,-16.4322915891,36.352221321
203,2.03,-15.6499780598,-14.9750304431,37.91996273
204,2.04,-15.5857483572,-13.2813050742,39.2347443631
205,2.05,-15.3664517733,-11.4068765,40.2449460772
206,2.06,-14.9896486913,-9.42115578316,40.915597922
207,2.07,-14.459736985,-7.40107562354,41.2324697292
208,2.08,-13.7880171232,-5.42360494164,41.2035012356
209,2.09,-12.9920387489,-3.5582259435,40.8571868297
210,2.1,-12.0942935378,-1.86074873729,40.2382372823
211,2.11,-11.1204438308,-0.36949409881,39.4014685416
212,2.12,-10.0973565769,0.895747399569,38.4051947896
213,2.13,-9.05122531973,1.93223976603,37.3053393724
214,2.14,-8.00601132351,2.75105683526,36.1510972462
215,2.15,-6.98234182485,3.37300390832,34.9824690304
216,2.16,-5.99690123652,3.82454845742,33.8295293821
217,2.17,-5.06226753002,4.13433995881,32.7130073338
218,2.18,-4.18709536986,4.33059703465,31.6456636255
219,2.19,-3.37653046642,4.43939268113,30.6340018124
220,2.2,-2.63274767989,4.48371427947,29.6799745528
221,2.21,-1.95552736868,4.48310966093,28.7824834175
222,2.22,-1.34281057235,4.45372764272,27.9385840928
223,2.23,-0.791197504459,4.40859209886,27.1443864267
224,2.24,-0.296372526333,4.35799043841,26.3956825401
225,2.25,0.146548289299,4.30989704835,25.6883547416
226,2.26,0.542742965583,4.27038397999,25.0186175487
227,2.27,0.897474603616,4.24399377568,24.3831422863
228,2.28,1.21593773433,4.23406403198,23.7791035716
229,2.29,1.50315017813,4.24300202476,23.2041774783
230,2.3,1.76388132948,4.27251237447,22.6565127571
231,2.31,2.0026089313,4.32378281569,22.1346896972
232,2.32,2.22349764108,4.39763372702,21.6376760689
233,2.33,2.43039386635,4.49463687577,21.1647858833
234,2.34,2.62683239174,4.61520826018,20.7156441459
235,2.35,2.81605121032,4.75967922796,20.2901591036
236,2.36,3.00101171155,4.92834933482,19.8885024244
237,2.37,3.18442197812,5.12152373406,19.5110971371
238,2.38,3.36876142397,5.33953727483,19.1586128209
239,2.39,3.55630538088,5.58276693046,18.8319673814
240,2.4,3.74914852809,5.85163367244,18.532334685
241,2.41,3.94922627064,6.14659443837,18.2611573004
242,2.42,4.1583333189,6.46812440624,18.0201635598
243,2.43,4.37813881325,6.81668937722,17.8113880829
244,2.44,4.61019738129,7.19270768214,17.6371947583
245,2.45,4.8559555178,7.59650066953,17.5003009494
246,2.46,5.1167526458,8.02823051548,17.4038013313
247,2.47,5.39381615857,8.48782384037,17.3511892718
248,2.48,5.68824966459,8.9748794597,17.3463730073
249,2.49,6.00101357247,9.48855858838,17.3936830075
250,2.5,6.33289707505,10.0274560334,17.4978658703
251,2.51,6.68448054192,10.5894514511,17.6640588285
252,2.52,7.05608733606,11.1715407408,17.8977375171
253,2.53,7.44772417069,11.769649261,18.2046281261
254,2.54,7.8590093671,12.3784309668,18.5905735773
255,2.55,8.28908882508,12.9910609749,19.0613421839
256,2.56,8.73654024979,13.5990336298,19.622366734
257,2.57,9.19926727606,14.191983937,20.2784026437
258,2.58,9.67438667531,14.7575571605,21.0330964644
259,2.59,10.1581138866,15.281359015,21.8884614773
260,2.6,10.6456547011,15.747026351,22.8442663152
261,2.61,11.1311139808,16.1364639978,23.8973563219
262,2.62,11.6074356018,16.4302952362,25.0409460513
263,2.63,12.0663909817,16.6085682218,26.2639443068
264,2.64,12.4986359233,16.6517452008,27.5503982782
265,2.65,12.8938561849,16.5419725286,28.8791663441
266,2.66,13.2410200565,16.264585927,30.2239433344
267,2.67,13.5287501437,15.8097490687,31.5537589138
268,2.68,13.7458157039,15.1740614731,32.8340404983
269,2.69,13.8817311419,14.3619168532,34.0282707662
270,2.7,13.9274268146,13.3863634115,35.1001772856
271,2.71,13.8759378685,12.2692321043,36.0162795377
272,2.72,13.7230397312,11.0403706548,36.7485099739
273,2.73,13.4677502352,9.73594934993,37.2765523017
274,2.74,13.1126227335,8.39596925142,37.5895326293
275,2.75,12.6637741965,7.06126613963,37.6867745436
276,2.76,12.1306255235,5.77041803166,37.5774804205
277,2.77,11.5253722781,4.55699296667,37.2793942265
278,2.78,10.8622438819,3.44750428842,36.8166843379
279,2.79,10.1566387253,2.4602920464,36.2174082749
280,2.8,9.42423513448,1.6053655717,35.5109549399
281,2.81,8.68017195971,0.885075347621,34.725804767
282,2.82,7.93837107836,0.295371546711,33.8878319996
283,2.83,7.21104413543,-0.172632282608,33.0192369123
284,2.84,6.5083950283,-0.531047285233,32.1380763652
285,2.85,5.83850409914,-0.793741309485,31.2582810833
286,2.86,5.20736304544,-0.97512880284,30.3900126705
287,2.87,4.61902166493,-1.08926158053,29.5402148349
288,2.88,4.07580716058,-1.14921107252,28.7132379123
289,2.89,3.57858136298,-1.16670141972,27.911449963
290,2.9,3.12700839017,-1.15193962602,27.1357814858
291,2.91,2.71981299958,-1.11358844102,26.3861785271
292,2.92,2.35501693499,-1.05883431588,25.6619587595
293,2.93,2.03014631533,-0.993512406532,24.9620773607
294,2.94,1.74240739221,-0.922260458191,24.2853158032
295,2.95,1.48883093789,-0.84868204302,23.630408753
296,2.96,1.26638735885,-0.775506496624,22.9961238011
297,2.97,1.07207563483,-0.704738000929,22.3813069111
298,2.98,0.902989607213,-0.637789840717,21.7849041176
299,2.99,0.756365183,-0.575602249424,21.2059676277
300,3.0,0.629611832212,-0.518743773936,20.6436523639
301,3.01,0.520331441842,-0.467496991227,20.0972072146
302,3.02,0.42632721858,-0.421929902466,19.5659638825
303,3.03,0.345604950298,-0.381954556501,19.0493251772
304,3.04,0.276368568732,-0.347374513655,18.5467538534
305,3.05,0.217011617655,-0.317922718512,18.0577625793
306,3.06,0.166105928889,-0.293291249965,17.5819052793
307,3.07,0.122388544857,-0.273154285734,17.1187698831
308,3.08,0.0847477002404,-0.257185474544,16.667972392
309,3.09,0.0522084844951,-0.245070762985,16.2291521123
310,3.1,0.0239186481067,-0.236517582871,15.8019678808
311,3.11,-0.000865114723748,-0.231261172542,15.3860951149
312,3.12,-0.0227901795759,-0.229068684638,14.9812235275
313,3.13,-0.0424201578138,-0.229741624385,14.5870553735
314,3.14,-0.0602461368764,-0.233117066809,14.2033041127
315,3.15,-0.0766969667462,-0.239068018242,13.8296933978
316,3.16,-0.0921486019341,-0.247503216472,13.4659563156
317,3.17,-0.10693253544,-0.25836660392,13.1118348241
318,3.18,-0.121343379982,-0.27163665839,12.7670793444
319,3.19,-0.135645664088,-0.287325725127,12.431448477
320,3.2,-0.150079917897,-0.305479460979,12.1047088214
321,3.21,-0.164868126915,-0.326176475433,11.7866348853
322,3.22,-0.180218632631,-0.349528233094,11.4770090761
323,3.23,-0.196330557485,-0.375679266965,11.1756217742
324,3.24,-0.213397829051,-0.4048077408,10.8822714887
325,3.25,-0.231612874778,-0.437126391173,10.596765105
326,3.26,-0.251170054782,-0.472883875036,10.3189182341
327,3.27,-0.272268896202,-0.512366545996,10.0485556804
328,3.28,-0.2951171888,-0.555900681772,9.78551204748
329,3.29,-0.31993399795,-0.60385518599,9.52963250935
330,3.3,-0.346952648007,-0.656644789233,9.2807737783
331,3.31,-0.376423726396,-0.714733776891,9.03880531002
332,3.32,-0.408618156577,-0.77864027448,8.80361079444
333,3.33,-0.443830386372,-0.848941124571,8.57508999228
334,3.34,-0.482381736995,-0.926277392957,8.35316099001
335,3.35,-0.524623957356,-1.01136054495,8.13776296206
336,3.36,-0.570943027872,-1.10497933529,7.92885954852
337,3.37,-0.621763257977,-1.20800745692,7.72644297973
338,3.38,-0.677551721559,-1.32141199349,7.53053910824
339,3.39,-0.738823074687,-1.44626271854,7.34121354258
340,3.4,-0.806144799795,-1.5837422778,7.15857911987
341,3.41,-0.880142919795,-1.73515728073,6.98280500444
342,3.42,-0.961508223918,-1.90195030962,6.81412776115
343,3.43,-1.0510030439,-2.08571282745,6.65286482554
344,3.44,-1.14946861368,-2.28819892593,6.49943088103
345,3.45,-1.25783303702,-2.51133979777,6.35435775842
346,3.46,-1.37711987414,-2.75725873538,6.21831859739
347,3.47,-1.50845733852,-3.02828634505,6.09215715541
348,3.48,-1.65308806635,-3.32697550827,5.9769233191
349,3.49,-1.81237938004,-3.65611540675,5.87391606689
350,3.5,-1.98783390968,-4.01874363541,5.7847353482
351,3.51,-2.18110035646,-4.41815503242,5.71134458056
352,3.52,-2.39398407206,-4.85790532591,5.65614570976
353,3.53,-2.62845697838,-5.34180699189,5.62206901268
354,3.54,-2.88666614904,-5.873913786,5.61268001406
355,3.55,-3.17094010229,-6.4584891915,5.6323059852
356,3.56,-3.48379149249,-7.09995244496,5.68618441071
357,3.57,-3.82791440913,-7.80279377963,5.78063542142
358,3.58,-4.20617386723,-8.57144798614,5.92325930682
359,3.59,-4.62158426557,-9.41011226989,6.12315856055
360,3.6,-5.07727256178,-10.3224906726,6.3911810829
361,3.61,-5.57642063025,-11.3114431136,6.74017661769
362,3.62,-6.12217970732,-12.3785126827,7.18525151356
363,3.63,-6.71754799409,-13.5233007957,7.74399655139
364,3.64,-7.36520044507,-14.7426573846,8.43664779954
365,3.65,-8.06725769107,-16.0296544252,9.286120152
366,3.66,-8.82497927029,-17.3723190355,10.3178265831
367,3.67,-9.63836549069,-18.752121915,11.5591633722
368,3.68,-10.5056533364,-20.1422547288,13.0385048401
369,3.69,-11.4226964164,-21.5057945154,14.7835165958
370,3.7,-12.3822292393,-22.7939530308,16.8185763722
371,3.71,-13.3730349046,-23.9447497945,19.1611079399
372,3.72,-14.3790657228,-24.8826253687,21.816719279
373,3.73,-15.3786107176,-25.5197010906,24.7732337491
374,3.74,-16.3436622302,-25.7595327347,27.9940545175
375,3.75,-17.2397000071,-25.5041900965,31.4118246046
376,3.76,-18.0261695452,-24.6651689932,34.9239848662
377,3.77,-18.6579533302,-23.1778495002,38.3924125332
378,3.78,-19.0880779495,-21.0178953848,41.6495062672
379,3.79,-19.2717242012,-18.2163426083,44.5124231316
380,3.8,-19.1712914503,-14.8687444611,46.805320638
381,3.81,-18.7618503225,-11.1335724576,48.3865325572
382,3.82,-18.0359243302,-7.21699433905,49.174535813
383,3.83,-17.0063679049,-3.34522467855,49.1649942818
384,3.84,-15.7063393626,0.269490391373,48.4326371471
385,3.85,-14.1860394636,3.46000891741,47.1164009016
386,3.86,-12.5067973846,6.12390501422,45.3922166176
387,3.87,-10.7338531676,8.22732302234,43.4419719549
388,3.88,-8.92946023838,9.79470528815,41.427391065
389,3.89,-7.14762183646,10.8902557244,39.4742045606
390,3.9,-5.43109231308,11.5979356938,37.6673631074
391,3.91,-3.81056743537,12.0049578401,36.0546045218
392,3.92,-2.30552251135,12.1909015731,34.6544431825
393,3.93,-0.926006554406,12.2222549522,33.4651879329
394,3.94,0.325214881219,12.1509978771,32.4728934389
395,3.95,1.45058595557,12.0156205319,31.6573881995
396,3.96,2.45598105844,11.8432753725,30.99634122
397,3.97,3.3492994536,11.6522115574,30.4677203268
398,3.98,4.13942532668,11.4540323059,30.0510949384
399,3.99,4.83550161334,11.2555839968,29.7281880821
400,4.0,5.44645270315,11.0604405719,29.4829842614
401,4.01,5.98069382371,10.8700214072,29.3016021891
402,4.02,6.44597445988,10.6844075221,29.1720636865
403,4.03,6.84931434617,10.5029229761,29.0840350996
404,4.04,7.19700087741,10.3245396717,29.0285817054
405,4.05,7.49462528793,10.1481521256,28.9979535939
406,4.06,7.74714153561,9.97275762495,28.985408814
407,4.07,7.95893672671,9.7975679089,28.9850727283
408,4.08,8.13390546659,9.62207132981,28.9918291994
409,4.09,8.27552305055,9.44605916873,29.0012379327
410,4.1,8.38691419389,9.26962601482,29.0094721146
411,4.11,8.47091525755,9.09315151571,29.0132708959
412,4.12,8.53012881547,8.91726903276,29.0099019501
413,4.13,8.5669700464,8.74282553733,28.9971301477
414,4.14,8.58370489455,8.57083626093,28.9731892199
415,4.15,8.58248028321,8.40243701751,28.9367540933
416,4.16,8.56534691593,8.23883664733,28.8869123284
417,4.17,8.5342753825,8.08127162088,28.8231337675
418,4.18,8.49116641203,7.93096444943,28.7452380673
419,4.19,8.43785619277,7.78908715748,28.6533602574
420,4.2,8.37611770945,7.65673068082,28.5479148119
421,4.21,8.30765904133,7.53488067039,28.4295589503
422,4.22,8.23411951961,7.42439982092,28.2991560075
423,4.23,8.15706456878,7.32601651983,28.1577397333
424,4.24,8.07797995882,7.2403193405,28.0064803277
425,4.25,7.99826608023,7.16775669317,27.8466529017
426,4.26,7.91923273069,7.10864080237,27.6796088962
427,4.27,7.84209477631,7.0631551,27.5067508199
428,4.28,7.76796892936,7.03136410335,27.32951049
429,4.29,7.69787177261,7.01322487833,27.1493307963
430,4.3,7.63271906253,7.00859925944,26.967650866
431,4.31,7.57332626177,7.01726609699,26.7858943923
432,4.32,7.52041018634,7.03893291873,26.6054608055
433,4.33,7.47459160586,7.07324651586,26.4277189044
434,4.34,7.43639860373,7.11980208577,26.2540025372
435,4.35,7.40627048759,7.17815067799,26.085607907
436,4.36,7.38456203621,7.24780479343,25.9237920853
437,4.37,7.37154787509,7.32824207656,25.7697723287
438,4.38,7.36742678704,7.41890711624,25.6247258223
439,4.39,7.37232578387,7.5192114336,25.4897894983
440,4.4,7.38630378951,7.62853178698,25.3660596061
441,4.41,7.40935481132,7.74620696618,25.2545907399
442,4.42,7.44141050451,7.87153328403,25.1563940539
443,4.43,7.48234206351,8.00375900488,25.0724344213
444,4.44,7.5319614032,8.14207797961,25.0036263159
445,4.45,7.5900216219,8.28562278675,24.9508282219
446,4.46,7.65621676775,8.43345771143,24.9148354009
447,4.47,7.73018095905,8.5845719277,24.8963708815
448,4.48,7.81148693961,8.73787328736,24.8960745709
449,4.49,7.89964418042,8.89218315638,24.9144904433
450,4.5,7.99409667072,9.04623277891,24.9520518164
451,4.51,8.09422057312,9.19866168401,25.0090648094
452,4.52,8.19932195033,9.34801867821,25.0856901685
453,4.53,8.3086348027,9.49276598213,25.1819237604
454,4.54,8.42131968606,9.63128706563,25.2975761657
455,4.55,8.53646320682,9.76189870483,25.4322519499
456,4.56,8.6530787124,9.88286771906,25.5853293519
457,4.57,8.77010850875,9.99243273794,25.7559412885
458,4.58,8.88642793821,10.0888311916,25.9429587322
459,4.59,9.00085163781,10.1703315063,26.1449776551
460,4.6,9.1121422658,10.2352702218,26.3603108307
461,4.61,9.21902192991,10.282093431,26.5869858257
462,4.62,9.32018647163,10.3094015862,26.8227504844
463,4.63,9.41432265497,10.3159963365,27.065087074
464,4.64,9.50012817669,10.3009276876,27.3112360254
465,4.65,9.57633426014,10.2635394371,27.5582298433
466,4.66,9.64173042279,10.2035105768,27.8029372896
467,4.67,9.6951908267,10.1208902087,28.0421173697
468,4.68,9.73570144414,10.0161235311,28.2724820117
469,4.69,9.76238711099,9.89006665124,28.4907656566
470,4.7,9.77453741524,9.74398837364,28.6937993495
471,4.71,9.77163029207,9.57955771358,28.8785863781
472,4.72,9.75335218532,9.39881664899,29.0423761347
473,4.73,9.71961369734,9.20413851045,29.182732721
474,4.74,9.67055978987,8.99817334098,29.2975949195
475,4.75,9.60657381443,8.78378245163,29.3853245273
476,4.76,9.52827493136,8.56396516306,29.4447406816
477,4.77,9.43650880304,8.341781279,29.475138635
478,4.78,9.33233179503,8.12027312089,29.4762924108
479,4.79,9.21698926145,7.90239093504,29.4484417692
480,4.8,9.09188879822,7.69092516547,29.3922648671
481,4.81,8.95856959651,7.48844850667,29.3088387927
482,4.82,8.8186691983,7.29726987491,29.1995907444
483,4.83,8.67388903519,7.1194015502,29.066242955
484,4.84,8.5259601199,6.95653983367,28.9107545271
485,4.85,8.37661016191,6.8100587206,28.7352631698
486,4.86,8.22753321038,6.68101537682,28.5420294572
487,4.87,8.08036270704,6.5701656701,28.333385712
488,4.88,7.93664858151,6.47798766881,28.1116910435
489,4.89,7.79783876241,6.40471087481,27.8792934723
490,4.9,7.6652652298,6.35034898422,27.6384995296
491,4.91,7.54013451258,6.31473413356,27.3915512468
492,4.92,7.42352234902,6.29755085019,27.1406100817
493,4.93,7.31637208626,6.29836824371,26.8877470665
494,4.94,7.21949629559,6.3166693133,26.6349382999
495,4.95,7.13358102289,6.35187657447,26.3840648327
496,4.96,7.05919207332,6.40337350807,26.136915997
497,4.97,6.9967827391,6.47052158891,25.8951952735
498,4.98,6.9467024124,6.55267285785,25.6605278762
499,4.99,6.90920557491,6.64917815679,25.4344693272
500,5.0,6.88446071573,6.7593912565,25.2185143969
501,5.01,6.87255879332,6.88266917821,25.0141058761
502,5.02,6.87352092282,7.01836904892,24.8226427272
503,5.03,6.88730503262,7.16584184734,24.645487225
504,5.04,6.91381129225,7.32442339864,24.4839707435
505,5.05,6.95288616683,7.49342297086,24.3393978751
506,5.06,7.00432500044,7.6721098201,24.2130485793
507,5.07,7.06787307334,7.85969803165,24.1061780637
508,5.08,7.14322511594,8.05533001488,24.0200140888
509,5.09,7.23002329838,8.25805903556,23.9557513811
510,5.1,7.32785374922,8.46683121346,23.9145428261
511,5.11,7.43624169216,8.68046747718,23.8974871128
512,5.12,7.55464532843,8.89764605455,23.9056125113
513,5.13,7.68244863503,9.11688618336,23.9398564971
514,5.14,7.81895329822,9.33653385234,24.0010410026
515,5.15,7.9633700577,9.55475052084,24.0898431725
516,5.16,8.11480980103,9.76950590848,24.2067616546
517,5.17,8.27227481935,9.97857608233,24.3520786615
518,5.18,8.43465071329,10.1795481814,24.5258183088
519,5.19,8.6006995186,10.369833186,24.7277020728
520,5.2,8.76905470122,10.5466881365,24.9571026084
521,5.21,8.93821874301,10.7072491043,25.2129976254
522,5.22,9.10656409477,10.8485759862,25.493926008
523,5.23,9.27233830138,10.967709801,25.7979488514
524,5.24,9.43367409172,11.0617426,26.1226185354
525,5.25,9.58860516113,11.1278993337,26.4649592888
526,5.26,9.73508824284,11.1636300825,26.8214628625
527,5.27,9.87103185565,11.1667099612,27.1881028314
528,5.28,9.99433182337,11.1353428493,27.5603706212
529,5.29,10.1029132851,11.068263955,27.93333555
530,5.3,10.1947784683,10.9648352387,28.301729954
531,5.31,10.2680589957,10.8251270612,28.6600588629
532,5.32,10.3210709855,10.6499792227,29.0027317795
533,5.33,10.3523707156,10.4410349841,29.3242120587
534,5.34,10.360808229,10.2007427688,29.6191773673
535,5.35,10.3455759997,9.93232206761,29.8826830091
536,5.36,10.3062497224,9.63969248269,30.1103187565
537,5.37,10.242818469,9.32736767935,30.2983494832
538,5.38,10.1557018833,9.00031894534,30.4438304682
539,5.39,10.0457527544,8.66381575737,30.5446897816
540,5.4,9.91424417496,8.32325286072,30.5997725299
541,5.41,9.76284146402,7.98397459563,30.6088447076
542,5.42,9.59356004565,7.65110737461,30.5725576095
543,5.43,9.40871139334,7.32941030229,30.4923768157
544,5.44,9.21083990327,7.02315206611,30.3704823133
545,5.45,9.00265405946,6.73601967411,30.2096480661
546,5.46,8.78695546477,6.47106172283,30.0131101525
547,5.47,8.56656922655,6.23066600825,29.7844324483
548,5.48,8.34427883654,6.01656877059,29.5273778615
